user_id,username,full_name,email,phone,password,address,city,country,gender,date_of_birth,loyalty_points,is_active,created_at
4459,trananhlong4459,Tran Anh Long,trananhlong4459@yahoo.com,03785953,password4459,59 Le Loi,Can Tho,Viet Nam,Female,28/07/1987,3717,TRUE,2022-07-24T08:06:51.878
4460,buihoa4460,Bui Hoa,buihoa4460@gmail.com,0871572663,password4460,269 Tran Hung Dao,Ho Chi Minh,Viet Nam,Male,03/09/1984,768,TRUE,2022-07-03T08:06:51.878
4461,hophuong4461,Ho Phuong,hophuong4461@outlook.com,0733706723,password4461,247 Cach Mang Thang 8,Hai Phong,Viet Nam,Female,01/02/1982,2990,TRUE,2024-10-27T08:06:51.878
4462,huynhhuuthao4462,Huynh Huu Thao,huynhhuuthao4462@yahoo.com,0742154320,password4462,17 Vo Van Tan,Da Nang,Viet Nam,Female,18/11/1983,2353,TRUE,2025-05-27T08:06:51.878
4463,trantuan4463,Tran Tuan,trantuan4463@outlook.com,0920175003,password4463,110 Tran Hung Dao,Nha Trang,Viet Nam,Female,07/08/1987,4737,TRUE,2023-12-07T08:06:51.878
4464,huynhquangcuong4464,Huynh Quang Cuong,huynhquangcuong4464@outlook.com,0515678254,password4464,111 Cach Mang Thang 8,Ho Chi Minh,Viet Nam,Male,08/04/1994,3565,TRUE,2022-02-08T08:06:51.878
4465,lychau4465,Ly Chau,lychau4465@gmail.com,0519095056,password4465,100 Nguyen Trai,Da Nang,Viet Nam,Male,10/02/2002,925,TRUE,2023-08-13T08:06:51.878
4466,tranminh4466,Tran Minh,tranminh4466@gmail.com,03202927504995,password4466,195 Hai Ba Trung,Nha Trang,Viet Nam,Male,06/07/1984,132,TRUE,2024-08-15T08:06:51.878
4467,ngoviet4467,Ngo Viet,ngoviet4467@outlook.com,0910200482,password4467,273 Tran Hung Dao,Can Tho,Viet Nam,Male,03/09/2004,4231,TRUE,2022-03-15T08:06:51.878
4468,huynhngocvan4468,Huynh Ngoc Van,huynhngocvan4468@outlook.com,0873805899,password4468,285 Vo Van Tan,Ho Chi Minh,Viet Nam,Female,10/03/1995,2587,TRUE,2022-04-30T08:06:51.878
4469,hocuong4469,Ho Cuong,hocuong4469gmail.com,0891565998,password4469,65 Hai Ba Trung,Can Tho,Viet Nam,Female,25/02/1980,4038,TRUE,2024-01-10T08:06:51.878
4470,doquangminh4470,Do Quang Minh,doquangminh4470@gmail.com,0878893724,password4470,26 Cach Mang Thang 8,Ho Chi Minh,Viet Nam,Female,02/09/2000,397,TRUE,2025-11-26T08:06:51.878
4471,nguyenlam4471,Nguyen Lam,nguyenlam4471@yahoo.com,0728055321,password4471,71 Vo Van Tan,Ha Noi,Viet Nam,Female,23/04/1991,1379,TRUE,2025-04-14T08:06:51.878
4472,dangquangphuong4472,Dang Quang Phuong,dangquangphuong4472@gmail.com,0882718336,password4472,268 Nguyen Trai,Hai Phong,Viet Nam,Female,29/11/1971,2006,TRUE,2023-01-30T08:06:51.878
4473,trannga4473,Tran Nga,trannga4473@outlook.com,08279231,password4473,188 Hai Ba Trung,Ha Noi,Viet Nam,Male,07/11/1983,4016,FALSE,2026-01-22T08:06:51.878
4474,vokhanh4474,Vo Khanh,vokhanh4474@outlook.com,0763030770,password4474,61 Cach Mang Thang 8,Ho Chi Minh,Viet Nam,Male,24/09/1977,320,FALSE,2025-03-21T08:06:51.878
4475,vohanh4475,Vo Hanh,vohanh4475@yahoo.com,0769204741,password4475,277 Le Loi,Can Tho,Viet Nam,Female,06/07/2001,1491,TRUE,2022-06-17T08:06:51.878
4476,dangvanlong4476,Dang Van Long,dangvanlong4476@outlook.com,0577622479,password4476,60 Nguyen Trai,Ha Noi,Viet Nam,Female,21/09/1982,574,TRUE,2025-02-09T08:06:51.878
4477,vunam4477,Vu Nam,vunam4477@gmail.com,0970958935,password4477,57 Nguyen Trai,Nha Trang,Viet Nam,Female,21/10/1976,4882,TRUE,2025-09-11T08:06:51.878
4478,buiquangphuong4478,Bui Quang Phuong,buiquangphuong4478@yahoo.com,0354938514,password4478,124 Vo Van Tan,Ha Noi,Viet Nam,Male,05/09/1986,597,TRUE,2024-12-28T08:06:51.878
4479,vugiang4479,Vu Giang,vugiang4479@,0829046585,password4479,165 Hai Ba Trung,Ha Noi,Viet Nam,Female,30/12/1983,49,TRUE,2023-10-27T08:06:51.878
4480,nguyenphuong4480,Nguyen Phuong,nguyenphuong4480@gmail.com,0983222131,password4480,248 Ly Thuong Kiet,Nha Trang,Viet Nam,Male,15/03/1974,1686,FALSE,2025-02-28T08:06:51.878
4481,duongductam4481,Duong Duc Tam,duongductam4481@outlook.com,0916628977,password4481,139 Vo Van Tan,Can Tho,Viet Nam,Female,03/08/1994,1195,TRUE,2025-09-11T08:06:51.878
4482,lyvan4482,Ly Van,lyvan4482@gmail.com,0746791628,password4482,173 Cach Mang Thang 8,Da Nang,Viet Nam,Male,01/09/1979,3001,TRUE,2022-03-16T08:06:51.878
4483,phanhuuviet4483,Phan Huu Viet,phanhuuviet4483@gmail.com,0987234320,password4483,160 Hai Ba Trung,Can Tho,Viet Nam,Female,11/10/2000,4401,TRUE,2023-02-22T08:06:51.878
4484,hoanhhieu4484,Ho Anh Hieu,hoanhhieu4484@outlook.com,0823296528,password4484,24 Cach Mang Thang 8,Ho Chi Minh,Viet Nam,Male,25/03/1999,3958,TRUE,2022-11-12T08:06:51.878
4485,dogiang4485,Do Giang,dogiang4485@yahoo.com,0562896750,password4485,75 Vo Van Tan,Nha Trang,Viet Nam,Male,17/10/1978,1510,TRUE,2024-09-23T08:06:51.878
4486,phanhuuhieu4486,Phan Huu Hieu,phanhuuhieu4486@gmail.com,0578705045,password4486,279 Vo Van Tan,Ho Chi Minh,Viet Nam,Male,15/10/1973,2054,TRUE,2023-03-02T08:06:51.878
4487,ngothanhnga4487,Ngo Thanh Nga,ngothanhnga4487@yahoo.com,0348336213,password4487,54 Cach Mang Thang 8,Can Tho,Viet Nam,Female,03/11/1999,2891,TRUE,2022-09-07T08:06:51.878
4488,phamduc4488,Pham Duc,phamduc4488@yahoo.com,0345755869,password4488,200 Cach Mang Thang 8,Ho Chi Minh,Viet Nam,Female,20/12/1997,2385,TRUE,2025-06-07T08:06:51.878
4489,dangphuong4489,Dang Phuong,dangphuong4489@gmail.com,0716152632,password4489,55 Vo Van Tan,Hai Phong,Viet Nam,Female,10/02/1997,1337,TRUE,2023-02-05T08:06:51.878
4490,phanduc4490,Phan Duc,phanduc4490@yahoo.com,0738198703,password4490,11 Nguyen Trai,Ho Chi Minh,Viet Nam,Female,01/03/1971,145,FALSE,2025-01-17T08:06:51.878
4491,phamminhduc4491,Pham Minh Duc,phamminhduc4491@yahoo.com,0951721635,password4491,48 Ly Thuong Kiet,Can Tho,Viet Nam,Male,01/10/2000,2051,TRUE,2022-04-03T08:06:51.878
4492,nguyenducduc4492,Nguyen Duc Duc,nguyenducduc4492@outlook.com,0884949626,password4492,49 Nguyen Trai,Da Nang,Viet Nam,Male,06/01/2000,1169,FALSE,2024-10-22T08:06:51.878
4493,trangiang4493,Tran Giang,trangiang4493@outlook.com,0796605054,password4493,249 Nguyen Trai,Ho Chi Minh,Viet Nam,Male,26/08/1993,3624,TRUE,2026-01-15T08:06:51.878
4494,leson4494,Le Son,leson4494outlook.com,0322986870,password4494,17 Nguyen Trai,Da Nang,Viet Nam,Male,24/02/1970,131,TRUE,2024-10-07T08:06:51.878
4495,phanvanbinh4495,Phan Van Binh,phanvanbinh4495@yahoo.com,0532543136,password4495,240 Vo Van Tan,Can Tho,Viet Nam,Female,22/07/1970,2015,TRUE,2022-02-23T08:06:51.878
4496,phamvan4496,Pham Van,phamvan4496@outlook.com,0724216254,password4496,273 Tran Hung Dao,Hai Phong,Viet Nam,Female,23/04/1997,1302,FALSE,2025-06-23T08:06:51.878
4497,ngongoclam4497,Ngo Ngoc Lam,ngongoclam4497@yahoo.com,0366070393,password4497,269 Nguyen Trai,Nha Trang,Viet Nam,Male,22/12/1984,2217,TRUE,2024-06-15T08:06:51.878
4498,dothanhthao4498,Do Thanh Thao,dothanhthao4498@outlook.com,0851572604,password4498,18 Ly Thuong Kiet,Nha Trang,Viet Nam,Female,21/01/2001,4175,FALSE,2024-11-10T08:06:51.878
4499,vogiagiang4499,Vo Gia Giang,vogiagiang4499@gmail.com,0379701358,password4499,263 Vo Van Tan,Hai Phong,Viet Nam,Male,15/02/1995,4052,TRUE,2023-05-25T08:06:51.878
4500,phamhung4500,Pham Hung,phamhung4500@gmail.com,03987174,password4500,8 Cach Mang Thang 8,Hai Phong,Viet Nam,Female,18/02/1999,1731,TRUE,2025-09-04T08:06:51.878
4501,hobinh4501,Ho Binh,hobinh4501gmail.com,0322484835,password4501,27 Vo Van Tan,Hai Phong,Viet Nam,Female,16/10/1976,1171,TRUE,2023-06-26T08:06:51.878
4502,donam4502,Do Nam,donam4502@gmail.com,0989343446,password4502,238 Ly Thuong Kiet,Ho Chi Minh,Viet Nam,Female,16/08/1977,100,FALSE,2022-12-02T08:06:51.878
4503,dominhlam4503,Do Minh Lam,dominhlam4503@yahoo.com,0956450018,password4503,268 Le Loi,Nha Trang,Viet Nam,Male,02/03/1972,1838,TRUE,2025-09-19T08:06:51.878
4504,duongnam4504,Duong Nam,duongnam4504@gmail.com,0589571119,password4504,108 Ly Thuong Kiet,Ho Chi Minh,Viet Nam,Male,02/07/1978,2041,TRUE,2023-07-15T08:06:51.878
4505,phangiakhanh4505,Phan Gia Khanh,phangiakhanh4505@,0521566403,password4505,145 Le Loi,Hai Phong,Viet Nam,Male,04/05/1979,2924,TRUE,2025-04-20T08:06:51.878
4506,duonghuubinh4506,Duong Huu Binh,duonghuubinh4506@outlook.com,0598534390,password4506,96 Le Loi,Da Nang,Viet Nam,Male,22/05/1998,3991,TRUE,2023-04-06T08:06:51.878
4507,nguyenminh4507,Nguyen Minh,nguyenminh4507@outlook.com,07076003,password4507,76 Cach Mang Thang 8,Nha Trang,Viet Nam,Male,19/04/2001,4875,TRUE,2022-07-23T08:06:51.878
4508,huynhducnam4508,Huynh Duc Nam,huynhducnam4508@yahoo.com,0869282160,password4508,47 Nguyen Trai,Nha Trang,Viet Nam,Female,30/08/1979,3895,TRUE,2023-03-30T08:06:51.878
4509,lelam4509,Le Lam,lelam4509@yahoo.com,0965050397,password4509,124 Cach Mang Thang 8,Ha Noi,Viet Nam,Female,29/12/1972,3301,TRUE,2024-03-27T08:06:51.878
4510,nguyenhieu4510,Nguyen Hieu,nguyenhieu4510@yahoo.com,0943011454,password4510,197 Vo Van Tan,Ha Noi,Viet Nam,Female,28/10/1993,2470,TRUE,2023-03-17T08:06:51.878
4511,duonganhphuong4511,Duong Anh Phuong,duonganhphuong4511@outlook.com,0819311314,password4511,100 Ly Thuong Kiet,Ho Chi Minh,Viet Nam,Male,15/04/1993,4971,TRUE,2023-08-24T08:06:51.878
4512,vutam4512,Vu Tam,vutam4512@yahoo.com,0962386578,password4512,8 Cach Mang Thang 8,Can Tho,Viet Nam,Female,15/04/1992,2828,TRUE,2023-05-06T08:06:51.878
4513,builong4513,Bui Long,builong4513@outlook.com,0362596048,password4513,244 Hai Ba Trung,Can Tho,Viet Nam,Female,08/03/1986,3199,TRUE,2025-08-30T08:06:51.878
4514,phamhuuhanh4514,Pham Huu Hanh,phamhuuhanh4514@yahoo.com,07698846,password4514,148 Cach Mang Thang 8,Nha Trang,Viet Nam,Male,17/02/1988,349,TRUE,2025-07-25T08:06:51.878
4515,dangson4515,Dang Son,dangson4515@outlook.com,0814188670,password4515,253 Tran Hung Dao,Hai Phong,Viet Nam,Male,04/12/1990,1589,FALSE,2023-10-28T08:06:51.878
4516,lecuong4516,Le Cuong,lecuong4516@gmail.com,0568231172,password4516,19 Le Loi,Ha Noi,Viet Nam,Male,12/05/2004,242,TRUE,2024-02-17T08:06:51.878
4517,nguyenkhanh4517,Nguyen Khanh,nguyenkhanh4517@outlook.com,0550153520,password4517,248 Cach Mang Thang 8,Ha Noi,Viet Nam,Male,27/03/1982,4007,FALSE,2024-08-08T08:06:51.878
4518,buian4518,Bui An,buian4518@gmail.com,0996964481,password4518,220 Le Loi,Da Nang,Viet Nam,Female,10/07/1994,4406,TRUE,2025-12-21T08:06:51.878
4519,lyquangnam4519,Ly Quang Nam,lyquangnam4519@gmail.com,03879152076288,password4519,138 Cach Mang Thang 8,Ha Noi,Viet Nam,Female,13/03/1990,2207,TRUE,2022-09-04T08:06:51.878
4520,hoanggiang4520,Hoang Giang,hoanggiang4520@outlook.com,0745692320,password4520,118 Hai Ba Trung,Can Tho,Viet Nam,Male,31/08/1985,1032,TRUE,2024-07-09T08:06:51.878
4521,vominhlam4521,Vo Minh Lam,vominhlam4521@yahoo.com,0597253422,password4521,75 Hai Ba Trung,Da Nang,Viet Nam,Female,21/10/2001,2770,TRUE,2025-11-20T08:06:51.878
4522,phantam4522,Phan Tam,phantam4522@gmail.com,0779058216,password4522,20 Nguyen Trai,Da Nang,Viet Nam,Female,23/01/1979,1331,TRUE,2022-01-15T08:06:51.878
4523,phanchau4523,Phan Chau,phanchau4523yahoo.com,0326676396,password4523,99 Nguyen Trai,Ha Noi,Viet Nam,Female,10/04/1974,4726,TRUE,2022-11-20T08:06:51.878
4524,holam4524,Ho Lam,holam4524@yahoo.com,08491614,password4524,211 Le Loi,Ho Chi Minh,Viet Nam,Male,27/01/1974,4481,TRUE,2024-10-13T08:06:51.878
4525,dominh4525,Do Minh,dominh4525@gmail.com,09408052308592,password4525,237 Vo Van Tan,Ho Chi Minh,Viet Nam,Female,24/10/1993,2835,TRUE,2023-09-19T08:06:51.878
4526,huynhquangtrang4526,Huynh Quang Trang,huynhquangtrang4526@gmail.com,0335709414,password4526,29 Cach Mang Thang 8,Nha Trang,Viet Nam,Female,04/10/1987,2712,FALSE,2024-11-25T08:06:51.878
4527,phamanhan4527,Pham Anh An,phamanhan4527@yahoo.com,03123305,password4527,18 Cach Mang Thang 8,Hai Phong,Viet Nam,Female,18/03/1993,2767,TRUE,2025-02-23T08:06:51.878
4528,nguyenhuuhung4528,Nguyen Huu Hung,nguyenhuuhung4528@gmail.com,0537862828,password4528,67 Nguyen Trai,Da Nang,Viet Nam,Male,19/09/1980,287,TRUE,2024-02-20T08:06:51.878
4529,buingoctuan4529,Bui Ngoc Tuan,buingoctuan4529@gmail.com,0756838980,password4529,102 Le Loi,Can Tho,Viet Nam,Female,22/01/1977,3501,TRUE,2022-10-16T08:06:51.878
4530,vogiason4530,Vo Gia Son,vogiason4530@yahoo.com,0712223594,password4530,20 Hai Ba Trung,Hai Phong,Viet Nam,Male,14/02/1985,1235,TRUE,2023-02-23T08:06:51.878
4531,dongoclam4531,Do Ngoc Lam,dongoclam4531@gmail.com,0548562198,password4531,56 Ly Thuong Kiet,Can Tho,Viet Nam,Male,15/11/1989,2864,TRUE,2025-12-25T08:06:51.878
4532,hotrang4532,Ho Trang,hotrang4532@gmail.com,0860799393,password4532,256 Hai Ba Trung,Can Tho,Viet Nam,Male,11/12/1994,1783,TRUE,2023-05-14T08:06:51.878
4533,dothanhtuan4533,Do Thanh Tuan,dothanhtuan4533@yahoo.com,0516519179,password4533,228 Cach Mang Thang 8,Can Tho,Viet Nam,Female,02/06/1972,349,TRUE,2022-04-11T08:06:51.878
4534,ngovanhanh4534,Ngo Van Hanh,ngovanhanh4534@outlook.com,07289804,password4534,216 Nguyen Trai,Can Tho,Viet Nam,Female,27/08/1978,2837,TRUE,2024-11-26T08:06:51.878
4535,tranlinh4535,Tran Linh,tranlinh4535@yahoo.com,0798926676,password4535,128 Tran Hung Dao,Ho Chi Minh,Viet Nam,Male,16/06/1975,4006,FALSE,2024-04-12T08:06:51.878
4536,hogiaphuong4536,Ho Gia Phuong,hogiaphuong4536@yahoo.com,03778382226668,password4536,157 Cach Mang Thang 8,Can Tho,Viet Nam,Female,31/08/2004,2296,TRUE,2024-01-28T08:06:51.878
4537,duonghuuyen4537,Duong Huu Yen,duonghuuyen4537@outlook.com,0531544640,password4537,168 Nguyen Trai,Nha Trang,Viet Nam,Male,29/11/1976,4745,TRUE,2025-01-15T08:06:51.878
4538,hoanggiaan4538,Hoang Gia An,hoanggiaan4538@outlook.com,0550876070,password4538,132 Tran Hung Dao,Can Tho,Viet Nam,Male,26/03/1999,2796,TRUE,2024-05-25T08:06:51.878
4539,vogiaquang4539,Vo Gia Quang,vogiaquang4539@yahoo.com,0591421745,password4539,98 Tran Hung Dao,Ho Chi Minh,Viet Nam,Female,21/03/1985,1468,TRUE,2025-02-24T08:06:51.878
4540,huynhhuuquang4540,Huynh Huu Quang,huynhhuuquang4540@gmail.com,0939497355,password4540,230 Vo Van Tan,Nha Trang,Viet Nam,Female,26/02/2000,796,TRUE,2026-01-11T08:06:51.878
4541,leminh4541,Le Minh,leminh4541@yahoo.com,0970473490,password4541,105 Cach Mang Thang 8,Hai Phong,Viet Nam,Female,27/04/1993,2859,TRUE,2023-08-01T08:06:51.878
4542,nguyenanhminh4542,Nguyen Anh Minh,nguyenanhminh4542outlook.com,0997594432,password4542,91 Vo Van Tan,Da Nang,Viet Nam,Male,07/12/2002,2582,TRUE,2023-10-23T08:06:51.878
4543,lenga4543,Le Nga,lenga4543@outlook.com,05557028,password4543,206 Tran Hung Dao,Can Tho,Viet Nam,Male,04/05/1983,1099,TRUE,2022-06-04T08:06:51.878
4544,phamanhhieu4544,Pham Anh Hieu,phamanhhieu4544@yahoo.com,0751634276,password4544,222 Tran Hung Dao,Ho Chi Minh,Viet Nam,Male,24/06/1971,714,TRUE,2023-07-03T08:06:51.878
4545,hoangtam4545,Hoang Tam,hoangtam4545@gmail.com,0821133194,password4545,17 Ly Thuong Kiet,Ha Noi,Viet Nam,Female,05/11/1978,481,TRUE,2022-09-11T08:06:51.878
4546,dangduc4546,Dang Duc,dangduc4546@gmail.com,0775181493,password4546,4 Cach Mang Thang 8,Ho Chi Minh,Viet Nam,Male,19/02/1981,756,TRUE,2022-09-28T08:06:51.878
4547,hoangtam4547,Hoang Tam,hoangtam4547@yahoo.com,0731991067,password4547,258 Vo Van Tan,Ho Chi Minh,Viet Nam,Female,01/05/2003,4489,TRUE,2024-10-29T08:06:51.878
4548,duongvan4548,Duong Van,duongvan4548@gmail.com,0575658001,password4548,225 Hai Ba Trung,Can Tho,Viet Nam,Female,21/05/1983,1667,TRUE,2025-03-14T08:06:51.878
4549,vuthigiang4549,Vu Thi Giang,vuthigiang4549@outlook.com,0393399427,password4549,230 Ly Thuong Kiet,Ho Chi Minh,Viet Nam,Female,30/01/1993,836,TRUE,2026-01-26T08:06:51.878
4550,vuyen4550,Vu Yen,vuyen4550@outlook.com,0584677657,password4550,115 Vo Van Tan,Da Nang,Viet Nam,Female,29/05/1980,2197,TRUE,2025-05-25T08:06:51.878
4551,hoangngocquang4551,Hoang Ngoc Quang,hoangngocquang4551@outlook.com,0723107115,password4551,22 Nguyen Trai,Nha Trang,Viet Nam,Female,08/01/2000,1775,FALSE,2025-12-17T08:06:51.878
4552,duongminh4552,Duong Minh,duongminh4552@gmail.com,0382372674,password4552,274 Le Loi,Hai Phong,Viet Nam,Female,03/02/1981,408,TRUE,2022-09-03T08:06:51.878
4553,ngovanlong4553,Ngo Van Long,ngovanlong4553@,0953069473,password4553,45 Tran Hung Dao,Da Nang,Viet Nam,Male,08/05/1997,4038,TRUE,2025-06-07T08:06:51.878
4554,hohung4554,Ho Hung,hohung4554@gmail.com,0978775756,password4554,48 Nguyen Trai,Nha Trang,Viet Nam,Female,25/07/1990,4007,TRUE,2024-04-30T08:06:51.878
4555,ngogiatrang4555,Ngo Gia Trang,ngogiatrang4555@outlook.com,0584383283,password4555,200 Ly Thuong Kiet,Can Tho,Viet Nam,Female,16/10/2002,1988,TRUE,2022-09-02T08:06:51.878
4556,hogiacuong4556,Ho Gia Cuong,hogiacuong4556@outlook.com,0566795340,password4556,248 Cach Mang Thang 8,Hai Phong,Viet Nam,Female,12/11/1986,1264,FALSE,2023-06-06T08:06:51.878
4557,trangiagiang4557,Tran Gia Giang,trangiagiang4557@yahoo.com,0517434153,password4557,288 Ly Thuong Kiet,Ho Chi Minh,Viet Nam,Male,30/06/1981,4797,TRUE,2025-07-02T08:06:51.878
4558,hoangtuan4558,Hoang Tuan,hoangtuan4558@outlook.com,0849766035,password4558,58 Hai Ba Trung,Ha Noi,Viet Nam,Male,01/12/1983,1065,TRUE,2023-05-20T08:06:51.878
4559,docuong4559,Do Cuong,docuong4559@gmail.com,0867108050,password4559,184 Le Loi,Hai Phong,Viet Nam,Female,17/07/1992,633,TRUE,2023-09-03T08:06:51.878
4560,nguyengiagiang4560,Nguyen Gia Giang,nguyengiagiang4560@gmail.com,0768566917,password4560,216 Nguyen Trai,Can Tho,Viet Nam,Male,13/01/1970,4704,TRUE,2023-03-28T08:06:51.878
4561,levan4561,Le Van,levan4561@gmail.com,0335537389,password4561,69 Nguyen Trai,Can Tho,Viet Nam,Female,09/10/2000,3873,TRUE,2023-10-12T08:06:51.878
4562,duongyen4562,Duong Yen,duongyen4562@yahoo.com,08968983320320,password4562,223 Hai Ba Trung,Nha Trang,Viet Nam,Female,20/10/1995,296,TRUE,2023-01-18T08:06:51.878
4563,huynhthanhnam4563,Huynh Thanh Nam,huynhthanhnam4563@outlook.com,0863543316,password4563,62 Cach Mang Thang 8,Hai Phong,Viet Nam,Male,10/11/2000,2412,TRUE,2024-01-22T08:06:51.878
4564,tranviet4564,Tran Viet,tranviet4564@outlook.com,0730336424,password4564,258 Ly Thuong Kiet,Can Tho,Viet Nam,Female,16/07/1997,984,TRUE,2025-03-21T08:06:51.878
4565,vogiathao4565,Vo Gia Thao,vogiathao4565@gmail.com,0512839102,password4565,224 Tran Hung Dao,Can Tho,Viet Nam,Female,13/04/1986,236,TRUE,2024-09-20T08:06:51.878
4566,lean4566,Le An,lean4566@gmail.com,0548221758,password4566,166 Hai Ba Trung,Hai Phong,Viet Nam,Female,01/03/1970,4538,TRUE,2025-10-18T08:06:51.878
4567,lyductuan4567,Ly Duc Tuan,lyductuan4567@yahoo.com,0765016474,password4567,216 Ly Thuong Kiet,Ha Noi,Viet Nam,Male,04/05/2002,3147,TRUE,2023-08-25T08:06:51.880
4568,voquanggiang4568,Vo Quang Giang,voquanggiang4568@gmail.com,0542299744,password4568,33 Tran Hung Dao,Can Tho,Viet Nam,Male,13/06/2000,1531,TRUE,2023-11-07T08:06:51.880
4569,danganhminh4569,Dang Anh Minh,danganhminh4569@yahoo.com,0518284220,password4569,161 Ly Thuong Kiet,Nha Trang,Viet Nam,Male,09/06/1991,4454,TRUE,2024-06-17T08:06:51.880
4570,ngotrang4570,Ngo Trang,ngotrang4570@outlook.com,09867734810121,password4570,86 Le Loi,Ha Noi,Viet Nam,Male,23/01/1993,680,TRUE,2024-04-19T08:06:51.880
4571,huynhhanh4571,Huynh Hanh,huynhhanh4571@gmail.com,0991988282,password4571,93 Vo Van Tan,Ho Chi Minh,Viet Nam,Male,07/03/1988,420,TRUE,2025-09-16T08:06:51.880
4572,leviet4572,Le Viet,leviet4572@gmail.com,0557802629,password4572,47 Hai Ba Trung,Hai Phong,Viet Nam,Male,26/11/1978,3748,TRUE,2025-02-14T08:06:51.880
4573,tranhoa4573,Tran Hoa,tranhoa4573@yahoo.com,0398832714,password4573,61 Ly Thuong Kiet,Ha Noi,Viet Nam,Male,06/10/1992,2063,TRUE,2025-06-29T08:06:51.880
4574,vutuan4574,Vu Tuan,vutuan4574@outlook.com,0374354637,password4574,145 Cach Mang Thang 8,Ho Chi Minh,Viet Nam,Male,02/09/1984,2304,TRUE,2024-06-30T08:06:51.880
4575,vuviet4575,Vu Viet,vuviet4575@yahoo.com,0990363184,password4575,168 Tran Hung Dao,Da Nang,Viet Nam,Female,16/07/1987,4099,TRUE,2024-08-22T08:06:51.880
4576,hoangquanghoa4576,Hoang Quang Hoa,hoangquanghoa4576@,0534617020,password4576,82 Vo Van Tan,Can Tho,Viet Nam,Male,22/12/1990,1848,TRUE,2025-04-29T08:06:51.880
4577,dotuan4577,Do Tuan,dotuan4577@yahoo.com,0317342772,password4577,169 Hai Ba Trung,Hai Phong,Viet Nam,Female,26/08/1993,716,TRUE,2022-09-05T08:06:51.880
4578,nguyencuong4578,Nguyen Cuong,nguyencuong4578@gmail.com,0958523880,password4578,16 Hai Ba Trung,Hai Phong,Viet Nam,Female,15/02/1987,4362,TRUE,2025-02-04T08:06:51.880
4579,phanviet4579,Phan Viet,phanviet4579@outlook.com,0738355831,password4579,17 Le Loi,Ho Chi Minh,Viet Nam,Female,24/07/1987,4655,TRUE,2024-10-02T08:06:51.880
4580,ngokhanh4580,Ngo Khanh,ngokhanh4580@gmail.com,0325300157,password4580,18 Tran Hung Dao,Nha Trang,Viet Nam,Female,15/02/1971,555,TRUE,2024-07-17T08:06:51.880
4581,vuhoa4581,Vu Hoa,vuhoa4581@gmail.com,0730297864,password4581,147 Le Loi,Da Nang,Viet Nam,Female,12/12/1972,3078,TRUE,2022-07-29T08:06:51.880
4582,dovanphuong4582,Do Van Phuong,dovanphuong4582@gmail.com,0523716111,password4582,152 Nguyen Trai,Ha Noi,Viet Nam,Male,13/03/2000,736,TRUE,2022-12-25T08:06:51.880
4583,phanngochoa4583,Phan Ngoc Hoa,phanngochoa4583@outlook.com,0797315309,password4583,15 Vo Van Tan,Da Nang,Viet Nam,Female,02/11/1977,1993,TRUE,2023-11-23T08:06:51.880
4584,voduc4584,Vo Duc,voduc4584@outlook.com,0330357316,password4584,133 Cach Mang Thang 8,Nha Trang,Viet Nam,Female,07/06/2000,1680,TRUE,2023-12-17T08:06:51.880
4585,vohieu4585,Vo Hieu,vohieu4585@yahoo.com,0847536764,password4585,111 Le Loi,Can Tho,Viet Nam,Female,29/03/1980,4639,TRUE,2023-05-06T08:06:51.880
4586,hoangduchieu4586,Hoang Duc Hieu,hoangduchieu4586@gmail.com,0549062369,password4586,175 Ly Thuong Kiet,Ha Noi,Viet Nam,Male,08/02/1977,771,FALSE,2023-12-04T08:06:51.880
4587,votrang4587,Vo Trang,votrang4587@yahoo.com,09848392,password4587,250 Hai Ba Trung,Ho Chi Minh,Viet Nam,Male,14/02/1975,814,TRUE,2024-03-16T08:06:51.880
4588,vulong4588,Vu Long,vulong4588@yahoo.com,0546194233,password4588,190 Cach Mang Thang 8,Da Nang,Viet Nam,Male,29/11/1977,3279,TRUE,2022-11-25T08:06:51.880
4589,hoangtam4589,Hoang Tam,hoangtam4589@gmail.com,0839043725,password4589,174 Cach Mang Thang 8,Ho Chi Minh,Viet Nam,Male,23/10/1990,2904,TRUE,2023-12-30T08:06:51.880
4590,nguyenduchieu4590,Nguyen Duc Hieu,nguyenduchieu4590@yahoo.com,0754879287,password4590,95 Tran Hung Dao,Nha Trang,Viet Nam,Male,21/07/1973,862,TRUE,2024-03-28T08:06:51.880
4591,duonganhphuong4591,Duong Anh Phuong,duonganhphuong4591@yahoo.com,0949713807,password4591,102 Le Loi,Ho Chi Minh,Viet Nam,Female,10/03/1972,1512,TRUE,2025-11-02T08:06:51.880
4592,hoangnam4592,Hoang Nam,hoangnam4592@gmail.com,0526229539,password4592,37 Cach Mang Thang 8,Nha Trang,Viet Nam,Female,17/08/1979,2323,FALSE,2024-02-23T08:06:51.880
4593,trandat4593,Tran Dat,trandat4593@gmail.com,0856728686,password4593,216 Cach Mang Thang 8,Ho Chi Minh,Viet Nam,Female,28/09/1986,4194,TRUE,2022-12-06T08:06:51.880
4594,duongtam4594,Duong Tam,duongtam4594@yahoo.com,0573394439,password4594,208 Nguyen Trai,Da Nang,Viet Nam,Female,14/04/2000,1680,TRUE,2023-02-18T08:06:51.880
